R_m,alpha,tension_Pa,compression_Pa
1.896356412767e+01,1.087335672720e-03,8.153587109045e+04,2.502739383517e+06
2.000000000000e+01,1.087335672720e-03,8.203096202403e+04,2.342893065275e+06
7.000000000000e-01,1.258925411794e-03,1.492705141801e+07,1.176734698157e+08
7.382578457164e-01,1.258925411794e-03,1.362015345116e+07,1.107741998725e+08
7.786066382311e-01,1.258925411794e-03,1.241779651933e+07,1.042776117489e+08
8.211606562871e-01,1.258925411794e-03,1.131224424212e+07,9.816020829418e+07
8.660404244251e-01,1.258925411794e-03,1.029630065958e+07,9.239986375609e+07
9.133730543420e-01,1.258925411794e-03,9.363274038189e+06,8.697574375588e+07
9.632926049056e-01,1.258925411794e-03,8.506943011371e+06,8.186822993394e+07
1.015940461846e+00,1.258925411794e-03,7.721524908995e+06,7.705884899342e+07
1.071465738198e+00,1.258925411794e-03,7.001646139649e+06,7.253020588503e+07
1.130025696630e+00,1.258925411794e-03,6.342314497357e+06,6.826592089157e+07
1.191786194854e+00,1.258925411794e-03,5.738893272344e+06,6.425057038436e+07
1.256922155382e+00,1.258925411794e-03,5.187077052727e+06,6.046963103746e+07
1.325618060951e+00,1.258925411794e-03,4.682869110919e+06,5.690942729778e+07
1.398068477029e+00,1.258925411794e-03,4.222560274976e+06,5.355708192110e+07
1.474478602879e+00,1.258925411794e-03,3.802709191262e+06,5.040046939502e+07
1.555064852738e+00,1.258925411794e-03,3.420123890524e+06,4.742817208037e+07
1.640055468759e+00,1.258925411794e-03,3.071844574850e+06,4.462943891231e+07
1.729691167460e+00,1.258925411794e-03,2.755127548097e+06,4.199414651182e+07
1.824225821491e+00,1.258925411794e-03,2.467430217114e+06,3.951276256669e+07
1.923927178677e+00,1.258925411794e-03,2.206397095586e+06,3.717631134962e+07
2.029077620350e+00,1.258925411794e-03,1.969846746530e+06,3.497634124853e+07
2.139974961130e+00,1.258925411794e-03,1.755759603441e+06,3.290489419156e+07
2.256933292416e+00,1.258925411794e-03,1.562266613786e+06,3.095447685610e+07
2.380283871978e+00,1.258925411794e-03,1.387638652045e+06,2.911803355756e+07
2.510376062171e+00,1.258925411794e-03,1.230276652754e+06,2.738892071962e+07
2.647578319423e+00,1.258925411794e-03,1.088702417073e+06,2.576088283361e+07
2.792279237804e+00,1.258925411794e-03,9.615500492822e+05,2.422802981980e+07
2.944888649628e+00,1.258925411794e-03,8.475579822822e+05,2.278481570862e+07
3.105838786213e+00,1.258925411794e-03,7.455615536987e+05,2.142601856446e+07
3.275585502074e+00,1.258925411794e-03,6.544860965490e+05,2.014672157931e+07
3.454609566030e+00,1.258925411794e-03,5.733405106174e+05,1.894229526772e+07
3.643418022870e+00,1.258925411794e-03,5.012112827509e+05,1.780838069837e+07
3.842545629440e+00,1.258925411794e-03,4.372569262044e+05,1.674087370154e+07
4.052556369225e+00,1.258925411794e-03,3.807028109592e+05,1.573590999521e+07
4.274045049697e+00,1.258925411794e-03,3.308363586171e+05,1.478985117575e+07
4.507638986977e+00,1.258925411794e-03,2.870025770409e+05,1.389927152247e+07
4.753999782561e+00,1.258925411794e-03,2.575128086912e+05,1.306094556827e+07
5.013825197157e+00,1.258925411794e-03,2.436883090312e+05,1.227183639125e+07
5.287851126931e+00,1.258925411794e-03,2.329817758659e+05,1.152908458501e+07
5.576853687767e+00,1.258925411794e-03,2.230415512493e+05,1.082999786787e+07
5.881651413438e+00,1.258925411794e-03,2.158442733001e+05,1.017204129334e+07
6.203107573913e+00,1.258925411794e-03,2.071563963746e+05,9.552828026784e+06
6.542132620377e+00,1.258925411794e-03,1.990211583852e+05,8.970110655180e+06
6.899686763872e+00,1.258925411794e-03,1.391170716252e+05,8.421772998746e+06
7.276782694877e+00,1.258925411794e-03,1.358499501860e+05,7.905822395407e+06
7.674488451523e+00,1.258925411794e-03,1.329962069811e+05,7.420382430639e+06
8.093930444567e+00,1.258925411794e-03,1.301040585328e+05,6.963686087027e+06
8.536296647692e+00,1.258925411794e-03,1.275663512900e+05,6.534069289472e+06
9.002839962173e+00,1.258925411794e-03,1.249111951700e+05,6.129964823489e+06
9.494881765433e+00,1.258925411794e-03,1.225545243284e+05,5.749896605449e+06
1.001381565354e+01,1.258925411794e-03,1.200249548438e+05,5.392474284988e+06
1.056111138827e+01,1.258925411794e-03,1.177426386253e+05,5.056388161027e+06
1.113831905982e+01,1.258925411794e-03,1.154624405926e+05,4.740404394025e+06
1.174707347714e+01,1.258925411794e-03,1.131660728477e+05,4.443360498160e+06
1.238909879816e+01,1.258925411794e-03,1.108382762226e+05,4.164161098155e+06
1.306621341299e+01,1.258925411794e-03,1.084666137775e+05,3.901773936371e+06
1.378033509421e+01,1.258925411794e-03,1.060412798583e+05,3.655226116630e+06
1.453348642843e+01,1.258925411794e-03,1.036919443603e+05,3.423600572019e+06
1.532780054486e+01,1.258925411794e-03,1.036519326577e+05,3.206032744633e+06
1.616552715688e+01,1.258925411794e-03,1.044217847587e+05,3.001707465814e+06
1.704903893387e+01,1.258925411794e-03,1.040664829096e+05,2.809856026080e+06
1.798083822122e+01,1.258925411794e-03,1.044772184690e+05,2.629753424403e+06
1.896356412767e+01,1.258925411794e-03,1.037756305579e+05,2.460715787004e+06
2.000000000000e+01,1.258925411794e-03,1.037963595093e+05,2.302097946256e+06
7.000000000000e-01,1.457593300969e-03,1.503564587432e+07,1.175859793193e+08
7.382578457164e-01,1.457593300969e-03,1.372864824446e+07,1.106868200489e+08
7.786066382311e-01,1.457593300969e-03,1.252616520137e+07,1.041903487266e+08
8.211606562871e-01,1.457593300969e-03,1.142045909606e+07,9.807306855379e+07
8.660404244251e-01,1.457593300969e-03,1.040433266554e+07,9.231285415034e+07
9.133730543420e-01,1.457593300969e-03,9.471092840683e+06,8.688887153138e+07
9.632926049056e-01,1.457593300969e-03,8.614516888837e+06,8.178150275379e+07
1.015940461846e+00,1.457593300969e-03,7.828820746028e+06,7.697227496101e+07
1.071465738198e+00,1.457593300969e-03,7.108629402400e+06,7.244379356907e+07
1.130025696630e+00,1.457593300969e-03,6.448949212670e+06,6.817967935212e+07
1.191786194854e+00,1.457593300969e-03,5.845142011233e+06,6.416450920017e+07
1.256922155382e+00,1.457593300969e-03,5.292900918852e+06,6.038376033434e+07
1.325618060951e+00,1.457593300969e-03,4.788227734727e+06,5.682375777810e+07
1.398068477029e+00,1.457593300969e-03,4.327411814275e+06,5.347162489436e+07
1.474478602879e+00,1.457593300969e-03,3.907010338966e+06,5.031523680933e+07
1.555064852738e+00,1.457593300969e-03,3.523829890388e+06,4.734317655482e+07
1.640055468759e+00,1.457593300969e-03,3.174909246021e+06,4.454469377009e+07
1.729691167460e+00,1.457593300969e-03,2.857503319329e+06,4.190966581385e+07
1.824225821491e+00,1.457593300969e-03,2.569068171499e+06,3.942856114568e+07
1.923927178677e+00,1.457593300969e-03,2.307247026667e+06,3.709240484419e+07
2.029077620350e+00,1.457593300969e-03,2.069857226634e+06,3.489274613720e+07
2.139974961130e+00,1.457593300969e-03,1.854878065040e+06,3.282162782624e+07
2.256933292416e+00,1.457593300969e-03,1.660439444663e+06,3.087155749470e+07
2.380283871978e+00,1.457593300969e-03,1.484811304955e+06,2.903548039521e+07
2.510376062171e+00,1.457593300969e-03,1.326393770196e+06,2.730675391810e+07
2.647578319423e+00,1.457593300969e-03,1.183707971684e+06,2.567912354840e+07
2.792279237804e+00,1.457593300969e-03,1.055387500212e+06,2.414670022409e+07
2.944888649628e+00,1.457593300969e-03,9.401704477638e+05,2.270393901357e+07
3.105838786213e+00,1.457593300969e-03,8.368919998451e+05,2.134561903512e+07
3.275585502074e+00,1.457593300969e-03,7.444775421808e+05,2.006682454526e+07
3.454609566030e+00,1.457593300969e-03,6.619362477052e+05,1.886292712762e+07
3.643418022870e+00,1.457593300969e-03,5.883551117877e+05,1.772956891761e+07
3.842545629440e+00,1.457593300969e-03,5.228934055442e+05,1.666264680207e+07
4.052556369225e+00,1.457593300969e-03,4.647775188594e+05,1.565829753658e+07
4.274045049697e+00,1.457593300969e-03,4.132961664099e+05,1.471288372650e+07
4.507638986977e+00,1.457593300969e-03,3.677959315390e+05,1.382298062103e+07
4.753999782561e+00,1.457593300969e-03,3.276771243017e+05,1.298536367246e+07
5.013825197157e+00,1.457593300969e-03,2.994354386620e+05,1.219699681571e+07
5.287851126931e+00,1.457593300969e-03,2.876965993832e+05,1.145502142583e+07
5.576853687767e+00,1.457593300969e-03,2.766617715444e+05,1.075674591393e+07
5.881651413438e+00,1.457593300969e-03,2.662571074506e+05,1.009963592400e+07
6.203107573913e+00,1.457593300969e-03,1.901131671890e+05,9.481305095775e+06
6.542132620377e+00,1.457593300969e-03,1.764991081243e+05,8.899506360604e+06
6.899686763872e+00,1.457593300969e-03,1.723455559408e+05,8.352123739612e+06
7.276782694877e+00,1.457593300969e-03,1.684532132858e+05,7.837164615133e+06
7.674488451523e+00,1.457593300969e-03,1.646713134648e+05,7.352752448358e+06
8.093930444567e+00,1.457593300969e-03,1.611052283528e+05,6.897119917775e+06
8.536296647692e+00,1.457593300969e-03,1.576514964661e+05,6.468602454646e+06
9.002839962173e+00,1.457593300969e-03,1.541713679738e+05,6.065632153203e+06
9.494881765433e+00,1.457593300969e-03,1.508421420130e+05,5.686732034744e+06
1.001381565354e+01,1.457593300969e-03,1.475385904777e+05,5.330510646034e+06
1.056111138827e+01,1.457593300969e-03,1.442387784108e+05,4.995656973702e+06
1.113831905982e+01,1.457593300969e-03,1.409242967701e+05,4.680935657419e+06
1.174707347714e+01,1.457593300969e-03,1.375800296347e+05,4.385182485681e+06
1.238909879816e+01,1.457593300969e-03,1.341939383478e+05,4.107300158961e+06
1.306621341299e+01,1.457593300969e-03,1.308842948052e+05,3.846254305891e+06
1.378033509421e+01,1.457593300969e-03,1.306534287294e+05,3.601069738859e+06
1.453348642843e+01,1.457593300969e-03,1.314062492273e+05,3.370826936186e+06
1.532780054486e+01,1.457593300969e-03,1.307918518782e+05,3.154658738625e+06
1.616552715688e+01,1.457593300969e-03,1.311095665044e+05,2.951747248549e+06
1.704903893387e+01,1.457593300969e-03,1.300762152890e+05,2.761320920697e+06
1.798083822122e+01,1.457593300969e-03,1.299231032946e+05,2.582651833830e+06
1.896356412767e+01,1.457593300969e-03,1.295172214944e+05,2.415053133092e+06
2.000000000000e+01,1.457593300969e-03,1.103338838795e+05,2.257876633262e+06
7.000000000000e-01,1.687612475788e-03,1.516018639873e+07,1.174848356689e+08
7.382578457164e-01,1.687612475788e-03,1.385300425450e+07,1.105858172779e+08
7.786066382311e-01,1.687612475788e-03,1.265030274810e+07,1.040894947660e+08
8.211606562871e-01,1.687612475788e-03,1.154434266334e+07,9.797237179649e+07
8.660404244251e-01,1.687612475788e-03,1.052792513508e+07,9.221232347836e+07
9.133730543420e-01,1.687612475788e-03,9.594355460212e+06,8.678851634407e+07
9.632926049056e-01,1.687612475788e-03,8.737409244187e+06,8.168133299760e+07
1.015940461846e+00,1.687612475788e-03,7.951300737765e+06,7.687230116065e+07
1.071465738198e+00,1.687612475788e-03,7.230653227683e+06,7.234402686000e+07
1.130025696630e+00,1.687612475788e-03,6.570471353152e+06,6.808013151446e+07
1.191786194854e+00,1.687612475788e-03,5.966115227813e+06,6.406519269392e+07
1.256922155382e+00,1.687612475788e-03,5.413276254148e+06,6.028468833584e+07
1.325618060951e+00,1.687612475788e-03,4.907954524195e+06,5.672494421769e+07
1.398068477029e+00,1.687612475788e-03,4.446437706911e+06,5.337308449503e+07
1.474478602879e+00,1.687612475788e-03,4.025281328589e+06,5.021698512629e+07
1.555064852738e+00,1.687612475788e-03,3.641290358485e+06,4.724523001573e+07
1.640055468759e+00,1.687612475788e-03,3.291502017184e+06,4.444706971571e+07
1.729691167460e+00,1.687612475788e-03,2.973169730278e+06,4.181238253887e+07
1.824225821491e+00,1.687612475788e-03,2.683748154677e+06,3.933163793930e+07
1.923927178677e+00,1.687612475788e-03,2.420879209358e+06,3.699586203010e+07
2.029077620350e+00,1.687612475788e-03,2.182379046478e+06,3.479660511247e+07
2.139974961130e+00,1.687612475788e-03,1.966225902762e+06,3.272591109859e+07
2.256933292416e+00,1.687612475788e-03,1.770548774694e+06,3.077628871748e+07
2.380283871978e+00,1.687612475788e-03,1.593616864512e+06,2.894068439953e+07
2.510376062171e+00,1.687612475788e-03,1.433829747210e+06,2.721245674129e+07
2.647578319423e+00,1.687612475788e-03,1.289708211768e+06,2.558535245791e+07
2.792279237804e+00,1.687612475788e-03,1.159885732645e+06,2.405348373605e+07
2.944888649628e+00,1.687612475788e-03,1.043100530199e+06,2.261130690504e+07
3.105838786213e+00,1.687612475788e-03,9.381881811750e+05,2.125360234894e+07
3.275585502074e+00,1.687612475788e-03,8.440747426642e+05,1.997545558655e+07
3.454609566030e+00,1.687612475788e-03,7.597703551387e+05,1.877223945077e+07
3.643418022870e+00,1.687612475788e-03,6.843632921359e+05,1.763959730280e+07
3.842545629440e+00,1.687612475788e-03,6.170144260763e+05,1.657342722003e+07
4.052556369225e+00,1.687612475788e-03,5.569520814613e+05,1.556986710079e+07
4.274045049697e+00,1.687612475788e-03,5.034672483637e+05,1.462528063171e+07
4.507638986977e+00,1.687612475788e-03,4.559091306960e+05,1.373624406726e+07
4.753999782561e+00,1.687612475788e-03,4.136810052320e+05,1.289953377369e+07
5.013825197157e+00,1.687612475788e-03,3.762363687701e+05,1.211211449270e+07
5.287851126931e+00,1.687612475788e-03,3.430753521807e+05,1.137112828275e+07
5.576853687767e+00,1.687612475788e-03,3.137413813769e+05,1.067388409841e+07
5.881651413438e+00,1.687612475788e-03,2.878180665005e+05,1.001784797093e+07
6.203107573913e+00,1.687612475788e-03,2.649263018235e+05,9.400633755087e+06
6.542132620377e+00,1.687612475788e-03,2.447215600462e+05,8.819994409785e+06
6.899686763872e+00,1.687612475788e-03,2.268913658191e+05,8.273813781945e+06
7.276782694877e+00,1.687612475788e-03,2.111529344381e+05,7.760098865048e+06
7.674488451523e+00,1.687612475788e-03,1.984263812215e+05,7.276972505575e+06
8.093930444567e+00,1.687612475788e-03,1.938190994697e+05,6.822666532286e+06
8.536296647692e+00,1.687612475788e-03,1.893121953672e+05,6.395515284865e+06
9.002839962173e+00,1.687612475788e-03,1.848204862755e+05,5.993949519930e+06
9.494881765433e+00,1.687612475788e-03,1.803538007202e+05,5.616490673784e+06
1.001381565354e+01,1.687612475788e-03,1.758902962314e+05,5.261745462554e+06
1.056111138827e+01,1.687612475788e-03,1.714231617406e+05,4.928400801502e+06
1.113831905982e+01,1.687612475788e-03,1.669201329299e+05,4.615219026373e+06
1.174707347714e+01,1.687612475788e-03,1.623757569161e+05,4.321033400606e+06
1.238909879816e+01,1.687612475788e-03,1.625963970592e+05,4.044743893078e+06
1.306621341299e+01,1.687612475788e-03,1.619331992911e+05,3.785313211896e+06
1.378033509421e+01,1.687612475788e-03,1.624272412474e+05,3.541763080400e+06
1.453348642843e+01,1.687612475788e-03,1.626444961592e+05,3.313170742236e+06
1.532780054486e+01,1.687612475788e-03,1.612203460071e+05,3.098665682896e+06
1.616552715688e+01,1.687612475788e-03,1.608673585777e+05,2.897426555692e+06
1.704903893387e+01,1.687612475788e-03,1.602089583841e+05,2.708678300572e+06
1.798083822122e+01,1.687612475788e-03,1.344192025549e+05,2.531689444678e+06
1.896356412767e+01,1.687612475788e-03,1.290592393795e+05,2.365769573942e+06
2.000000000000e+01,1.687612475788e-03,1.237672783019e+05,2.210266965420e+06
7.000000000000e-01,1.953930404690e-03,1.530280626393e+07,1.173679391050e+08
7.382578457164e-01,1.953930404690e-03,1.399532056530e+07,1.104691011506e+08
7.786066382311e-01,1.953930404690e-03,1.279227204866e+07,1.039729693963e+08
8.211606562871e-01,1.953930404690e-03,1.168591958328e+07,9.785604811434e+07
8.660404244251e-01,1.953930404690e-03,1.066906235801e+07,9.209621305801e+07
9.133730543420e-01,1.953930404690e-03,9.735003697826e+06,8.667263144120e+07
9.632926049056e-01,1.953930404690e-03,8.877517216687e+06,8.156568658812e+07
1.015940461846e+00,1.953930404690e-03,8.090815161591e+06,7.675690698108e+07
1.071465738198e+00,1.953930404690e-03,7.369518811539e+06,7.222889944949e+07
1.130025696630e+00,1.953930404690e-03,6.708630803330e+06,6.796528625836e+07
1.191786194854e+00,1.953930404690e-03,6.103509263932e+06,6.395064586861e+07
1.256922155382e+00,1.953930404690e-03,5.549843636413e+06,6.017045715493e+07
1.325618060951e+00,1.953930404690e-03,5.043632093353e+06,5.661104687920e+07
1.398068477029e+00,1.953930404690e-03,4.581160438070e+06,5.325954022938e+07
1.474478602879e+00,1.953930404690e-03,4.158982400095e+06,5.010381424478e+07
1.555064852738e+00,1.953930404690e-03,3.773901237039e+06,4.713245395919e+07
1.640055468759e+00,1.953930404690e-03,3.422952560332e+06,4.433471110283e+07
1.729691167460e+00,1.953930404690e-03,3.103388307379e+06,4.170046521377e+07
1.824225821491e+00,1.953930404690e-03,2.812661787367e+06,3.922018701772e+07
1.923927178677e+00,1.953930404690e-03,2.548413732415e+06,3.688490394361e+07
2.029077620350e+00,1.953930404690e-03,2.308459289867e+06,3.468616764989e+07
2.139974961130e+00,1.953930404690e-03,2.090775895463e+06,3.261602344386e+07
2.256933292416e+00,1.953930404690e-03,1.893491970721e+06,3.066698148306e+07
2.380283871978e+00,1.953930404690e-03,1.714876391273e+06,2.883198965428e+07
2.510376062171e+00,1.953930404690e-03,1.553328676104e+06,2.710440803179e+07
2.647578319423e+00,1.953930404690e-03,1.407369850587e+06,2.547798482211e+07
2.792279237804e+00,1.953930404690e-03,1.275633939005e+06,2.394683370801e+07
2.944888649628e+00,1.953930404690e-03,1.156860044856e+06,2.250541250945e+07
3.105838786213e+00,1.953930404690e-03,1.049884979654e+06,2.114850308422e+07
3.275585502074e+00,1.953930404690e-03,9.536364032423e+05,1.987119239520e+07
3.454609566030e+00,1.953930404690e-03,8.671264407310e+05,1.866885467571e+07
3.643418022870e+00,1.953930404690e-03,7.894457432339e+05,1.753713462840e+07
3.842545629440e+00,1.953930404690e-03,7.197579614181e+05,1.647193159685e+07
4.052556369225e+00,1.953930404690e-03,6.572946026993e+05,1.546938465282e+07
4.274045049697e+00,1.953930404690e-03,6.013502445970e+05,1.452585854541e+07
4.507638986977e+00,1.953930404690e-03,5.512780783840e+05,1.363793046160e+07
4.753999782561e+00,1.953930404690e-03,5.064857587048e+05,1.280237755093e+07
5.013825197157e+00,1.953930404690e-03,4.664315363288e+05,1.201616516959e+07
5.287851126931e+00,1.953930404690e-03,4.306206526360e+05,1.127643580245e+07
5.576853687767e+00,1.953930404690e-03,3.986019758265e+05,1.058049862365e+07
5.881651413438e+00,1.953930404690e-03,3.699648602022e+05,9.925819659278e+06
6.203107573913e+00,1.953930404690e-03,3.443362111925e+05,9.310012517617e+06
